date_time_(UTC)	channel	duration	https://archive.org/details/	text
2017-11-01 03:35:00	MSNBCW	15	MSNBCW_20171101_030000_The_11th_Hour_With_Brian_Williams/start/2100	TRUMP TWEETS ABOUT EXTREME VETTING AFI'ER NYC ATTACK
2017-11-01 03:36:00	FOXNEWSW	21	FOXNEWSW_20171101_030000_Fox_News__Night/start/2160	SAFE ACT BILL & REFUGEE CHALLENGES. CRACKING DOWN ON TERRORIST HOT SPOTS\nTACKLING TERROR I. TRUMP TWEETS STEPPING UP EXTREME VETTING PROGRAM
2017-11-01 03:37:00	CNNW	62	CNNW_20171101_030000_CNN_Tonight_With_Don_Lemon/start/2220	POLICE: 8 DEAD IN 'ACT OF TERROR' IN NEW YORK CITY. JUST BLOCKS FROM THE WORLD TRADE CENTER
2017-11-01 03:37:00	FOXNEWSW	34	FOXNEWSW_20171101_030000_Fox_News__Night/start/2220	SAFE ACT BILL & REFUGEE CHALLENGES. CRACKING DOWN ON TERRORIST HOT SPOTS
2017-11-01 03:37:00	MSNBCW	10	MSNBCW_20171101_030000_The_11th_Hour_With_Brian_Williams/start/2220	LY Neulasta
2017-11-01 03:38:00	CNNW	10	CNNW_20171101_030000_CNN_Tonight_With_Don_Lemon/start/2280	POLICE: 8 DEAD IN 'ACT OF TERROR' IN NEW YORK CITY. JUST BLOCKS FROM THE WORLD TRADE CENTER\nROBERT MUELLER'S TEAM TO INTERVIEW HOPE HICKS
2017-11-01 03:38:00	MSNBCW	19	MSNBCW_20171101_030000_The_11th_Hour_With_Brian_Williams/start/2280	WH: PAPADOPOULOS DID THE WRONG THING,. THE TRUMP CAMPAIGN DID THE RIGHT THING\nSARAH HUCKABEE SANDERS I WHITE HOUSE PRESS SECRETARY
2017-11-01 03:39:00	BBCNEWS	3	BBCNEWS_20171101_033000_Our_World/start/540	| feel horrible. It was tough. it was really difficult
2017-11-01 03:39:00	MSNBCW	28	MSNBCW_20171101_030000_The_11th_Hour_With_Brian_Williams/start/2340	WH: PAPADOPOULOS LIED AND \"THAT'S ON HIM\"\nWH: PAPADOPOULOS DID THE WRONG THING,. THE TRUMP CAMPAIGN DID THE RIGHT THING\nPOLITICO: MUELLER SCHEDULES INTERVIEW WITH HOPE HICKS
2017-11-01 03:40:00	BBCNEWS	7	BBCNEWS_20171101_033000_Our_World/start/600	or putting them into a special needs centre.
2017-11-01 03:40:00	MSNBCW	16	MSNBCW_20171101_030000_The_11th_Hour_With_Brian_Williams/start/2400	WAPO: WASHINGTON PREPARES FOR THE. UNEXPECT ED AS RUSSIA PROBE UNFOLDS\nWAPO: TRUMP RESISTS MOUNTING PRESSURE. FROM BANNON AND OTHERS TO FIGHT MUELLER\nWH: PAPADOPOULOS LIED AND \"THAT'S ON HIM\
2017-11-01 03:41:00	FOXNEWSW	10	FOXNEWSW_20171101_030000_Fox_News__Night/start/2460	CopperFit Back.com. . ~ 1-8OO-319-71O5
2017-11-01 03:41:00	MSNBCW	50	MSNBCW_20171101_030000_The_11th_Hour_With_Brian_Williams/start/2460	WAPO: TRUMP RESISTS MOUNTING PRESSURE. FROM BANNON AND OTHERS TO FIGHT MUELLER\n(Elle wasnmgmn 11O51. PHILIP RUCKER ' WHITE HOUSE BUREAU CHIEF
2017-11-01 03:42:00	CNNW	26	CNNW_20171101_030000_CNN_Tonight_With_Don_Lemon/start/2520	TRUMP REJECTS BANNON'S HARD LINE AGAINST MUELLER, FOR NOW\nMUELLER'S TEAM TO INTERVIEW TRUMP AIDE, HOPE HICKS\nMUELLER'S TEAM TO INTERVIEW TRUMP AIDE HOPE HICKS. . Renato Mariotti Former Federal...
2017-11-01 03:42:00	MSNBCW	50	MSNBCW_20171101_030000_The_11th_Hour_With_Brian_Williams/start/2520	WHITE HOUSE TRIES TO DISTANCE ITSELF FROM MUELLER INDICTMENTS\nTHE BOSTON HERALD. KIMBERLY ATKINS CHIEF WASHINGTON REPORTER
2017-11-01 03:43:00	CNNW	47	CNNW_20171101_030000_CNN_Tonight_With_Don_Lemon/start/2580	MUELLER'S TEAM TO INTERVIEW TRUMP AIDE, HOPE HICKS\nMUELLER'S TEAM TO INTERVIEW TRUMP AIDE HOPE HICKS. . Renato Mariotti @renato_mariotti
2017-11-01 03:43:00	FOXNEWSW	17	FOXNEWSW_20171101_030000_Fox_News__Night/start/2580	TERROR IN NEW YORK\nSHANNON BREAM i
2017-11-01 03:43:00	MSNBCW	24	MSNBCW_20171101_030000_The_11th_Hour_With_Brian_Williams/start/2580	WH: PAPADOPOULOS LIED AND \"THAT'S ON HIM\"\nWH: \"THE FACTS ARE ON OUR SIDE\" IN RUSSIA PROBE\n(Elk :ch \ufb02ork (Eimcs. KEN VOGEL ' POLITICAL REPORTER\nWHITE HOUSE TRIES TO DISTANCE...
2017-11-01 03:44:00	CNNW	29	CNNW_20171101_030000_CNN_Tonight_With_Don_Lemon/start/2640	MUELLER TO PURSUE TRUMP'S FINANCIAL DEALINGS?\nMUELLER'S TEAM TO INTERVIEW TRUMP AIDE, HOPE HICKS\nMUELLER'S TEAM TO INTERVIEW TRUMP AIDE HOPE HICKS. . Ken MCCaIIion Former Federal...
2017-11-01 03:44:00	MSNBCW	58	MSNBCW_20171101_030000_The_11th_Hour_With_Brian_Williams/start/2640	TRUMP: \"FEW PEOPLE KNEW\" PAPADOPOULOS. (TRUMP PRAISED HIM IN 2O16 AS \"EXCELLENT GUY\")
2017-11-01 03:45:00	CNNW	26	CNNW_20171101_030000_CNN_Tonight_With_Don_Lemon/start/2700	PROBE PUTS FOCUS ON PAUL MANAFORT'S FINANCES\nPRES CALLS PAPADOPOULOS 'LOW-LEVEL VOLUNTEER', 'A LIAR'\nMUELLER TO PURSUE TRUMP'S FINANCIAL DEALINGS?\nTRUMP TWEETS: 'NO COLLUSION......
2017-11-01 03:45:00	FOXNEWSW	22	FOXNEWSW_20171101_030000_Fox_News__Night/start/2700	TERROR IN NEW YORK I. NEW DEVELOPMENTS IN INVESTIGATION IN NYC ATTACK
2017-11-01 03:45:00	MSNBCW	21	MSNBCW_20171101_030000_The_11th_Hour_With_Brian_Williams/start/2700	WH: \"THE FACTS ARE ON OUR SIDE\" IN RUSSIA PROBE\nWAPO: WASHINGTON PREPARES FOR THE. UNEXPECT ED AS RUSSIA PROBE UNFOLDS\nRUSSIA PROBE HANGS OVER GOP AGENDA\nTRUMP: \"FEW PEOPLE KNEW\"...
2017-11-01 03:46:00	CNNW	55	CNNW_20171101_030000_CNN_Tonight_With_Don_Lemon/start/2760	Papadopoulos Pleads Guilty. . /\nPRES CALLS PAPADOPOULOS 'LOW-LEVEL VOLUNTEER', 'A LIAR'
2017-11-01 03:46:00	MSNBCW	48	MSNBCW_20171101_030000_The_11th_Hour_With_Brian_Williams/start/2760	RUSSIA PROBE HANGS OVER GOP AGENDA
2017-11-01 03:47:00	CNNW	32	CNNW_20171101_030000_CNN_Tonight_With_Don_Lemon/start/2820	PRES CALLS PAPADOPOULOS 'LOW-LEVEL VOLUNTEER', 'A LIAR'\nPRES CALLS PAPADOPOULOS 'LOW-LEVEL VOLUNTEER' 'A LIAR'. . . . Renato Mariotti @renato_mariotti
2017-11-01 03:47:00	MSNBCW	46	MSNBCW_20171101_030000_The_11th_Hour_With_Brian_Williams/start/2820	FACEBOOK, GOOGLE, TWITTER GRILLED OVER RUSSIA'S REACH DURING ELECTION\nFACEBOOK, GOOGLE, TWITTER GRILLED OVER RUSSIA'S ELECTION HACKS\nTHE BOSTON HERALD. KIMBERLY ATKINS ' CHIEF WASHINGTON REPORTER
2017-11-01 03:48:00	CNNW	19	CNNW_20171101_030000_CNN_Tonight_With_Don_Lemon/start/2880	PRES CALLS PAPADOPOULOS 'LOW-LEVEL VOLUNTEER', 'A LIAR'
2017-11-01 03:48:00	MSNBCW	15	MSNBCW_20171101_030000_The_11th_Hour_With_Brian_Williams/start/2880	FACEBOOK, GOOGLE, TWITTER GRILLED OVER RUSSIA ELECTION HACKS
2017-11-01 03:50:00	FOXNEWSW	7	FOXNEWSW_20171101_030000_Fox_News__Night/start/3000	SHANNON BREAM b
2017-11-01 03:50:00	MSNBCW	9	MSNBCW_20171101_030000_The_11th_Hour_With_Brian_Williams/start/3000	QQQ_\u2019)?O_OQ/I I: \ufb01t\".
2017-11-01 03:51:00	CNNW	6	CNNW_20171101_030000_CNN_Tonight_With_Don_Lemon/start/3060	1-8OO-831-37OO mesobook.com. . Mesothelioma Book
2017-11-01 03:51:00	FOXNEWSW	17	FOXNEWSW_20171101_030000_Fox_News__Night/start/3060	TACKLING TERROR. UNDERSTANDING \"LONE WOLF\" ATTACKS\nTACKLING TERROR. . IIkInEDCTAkInIMn \"I nu: \\Alnl E\" A1'I'AI'IIC
2017-11-01 03:51:00	MSNBCW	35	MSNBCW_20171101_030000_The_11th_Hour_With_Brian_Williams/start/3060	WH: \"THE FACTS ARE ON OUR SIDE\" IN RUSSIA PROBE
2017-11-01 03:52:00	CNNW	21	CNNW_20171101_030000_CNN_Tonight_With_Don_Lemon/start/3120	PRES CALLS PAPADOPOULOS 'LOW-LEVEL VOLUNTEER', 'A LIAR'\nWHAT COULD PAPADOPOULOS, GATES REVEAL TO INVESTIGATORS?\nWHAT COULD PAPADOPOULOS, GATES REVEAL TO INVESTIGATORS?. . Ken McCallion...
2017-11-01 03:52:00	FOXNEWSW	16	FOXNEWSW_20171101_030000_Fox_News__Night/start/3120	TACKLING TERROR. UNDERSTANDING \"LONE WOLF\" ATTACKS
2017-11-01 03:52:00	MSNBCW	42	MSNBCW_20171101_030000_The_11th_Hour_With_Brian_Williams/start/3120	POLITICO: MUELLER SCHEDULES INTERVIEW WITH HOPE HICKS\nFMR. WHITEWATER INVESTIGATION SPECIAL COUNSEL. JACK SHARMAN I TO THE HOUSE BANKING CMTE.\nWH: \"THE FACTS ARE ON OUR SIDE\" IN RUSSIA...
2017-11-01 03:53:00	CNNW	54	CNNW_20171101_030000_CNN_Tonight_With_Don_Lemon/start/3180	WHAT COULD PAPADOPOULOS, GATES REVEAL TO INVESTIGATORS?\nWILL MUELLER PUT PRESSURE ON GATES AFI'ER INDICTMENT?
2017-11-01 03:53:00	FOXNEWSW	39	FOXNEWSW_20171101_030000_Fox_News__Night/start/3180	TACKLING TERROR. UNDERSTANDING \"LONE WOLF\" ATTACKS\nTACKLING TERROR. . IIkIhEDCTAkInIMn \"I nu: \\Alnl E\" A1'I'AI'IIC
2017-11-01 03:53:00	MSNBCW	22	MSNBCW_20171101_030000_The_11th_Hour_With_Brian_Williams/start/3180	PROSECUTORS: PAPADOPOULOS A \"SMALL PART\". OF \"LARGE SCALE ONGOING INVESTIGATION\"\nWH: \"MOST AMERICANS DON'T CARE TOO MUCH ABOUT\" RUSSIA PROBE\nPOLITICO: MUELLER SCHEDULES INTERVIEW WITH HOPE HICKS\nPAUL BUTLER I FMR....
2017-11-01 03:54:00	BBCNEWS	5	BBCNEWS_20171101_033000_Our_World/start/1440	ducks and chickens\nI've dreamed about It for so many years -
2017-11-01 03:54:00	CNNW	32	CNNW_20171101_030000_CNN_Tonight_With_Don_Lemon/start/3240	WILL MUELLER PUT PRESSURE ON GATES AFI'ER INDICTMENT?\nROLE OF MANAFORT'S FINANCES IN THE INVESTIGATION\nWILL MUELLER PUT PRESSURE ON GATES AFI'ER INDICTMENT?. . Ken McCallion...
2017-11-01 03:54:00	FOXNEWSW	10	FOXNEWSW_20171101_030000_Fox_News__Night/start/3240	TACKLING TERROR. UNDERSTANDING \"LONE WOLF\" ATTACKS
2017-11-01 03:54:00	MSNBCW	24	MSNBCW_20171101_030000_The_11th_Hour_With_Brian_Williams/start/3240	WH: \"THE FACTS ARE ON OUR SIDE\" IN RUSSIA PROBE\nWH: \"MOST AMERICANS DON'T CARE TOO MUCH ABOUT\" RUSSIA PROBE\nFMR. WHITEWATER SPECIAL COUNSEL. JACK SHARMAN ' TO THE HOUSE BANKING CMTE.
2017-11-01 03:55:00	CNNW	44	CNNW_20171101_030000_CNN_Tonight_With_Don_Lemon/start/3300	ROLE OF MANAFORT'S FINANCES IN THE INVESTIGATION\nROLE OF MANAFORT'S FINANCES IN THE INVESTIGATION. . Renato Mariotti @renato_mariotti\nROLE OF MANAFORT'S FINANCES IN THE INVESTIGATION....
2017-11-01 03:55:00	MSNBCW	33	MSNBCW_20171101_030000_The_11th_Hour_With_Brian_Williams/start/3300	WHITE HOUSE TRIES TO DISTANCE ITSELF FROM MUELLER INDICTMENTS\nWH: \"THE FACTS ARE ON OUR SIDE\" IN RUSSIA PROBE
2017-11-01 03:56:00	BBCNEWS	12	BBCNEWS_20171101_033000_Our_World/start/1560	*3 BEN RICH
2017-11-01 03:56:00	CNNW	27	CNNW_20171101_030000_CNN_Tonight_With_Don_Lemon/start/3360	ROLE OF MANAFORT'S FINANCES IN THE INVESTIGATION
2017-11-01 03:56:00	MSNBCW	55	MSNBCW_20171101_030000_The_11th_Hour_With_Brian_Williams/start/3360	WHITE HOUSE TRIES TO DISTANCE ITSELF FROM MUELLER INDICTMENTS\n3 EX-TRUMP OFFICIALS CHARGED BY SPECIAL COUNSEL
2017-11-01 03:57:00	CNNW	11	CNNW_20171101_030000_CNN_Tonight_With_Don_Lemon/start/3420	E square.com
2017-11-01 03:57:00	MSNBCW	47	MSNBCW_20171101_030000_The_11th_Hour_With_Brian_Williams/start/3420	3 EX-TRUMP OFFICIALS CHARGED BY SPECIAL COUNSEL\nJACK SHARMAN I CRIMINAL DEFENSE ATTORNEY\nPAUL BUTLER | GEORGETOWN LAW PROFESSOR\nJACK SHARMAN ' CRIMINAL DEFENSE ATTORNEY
2017-11-01 03:58:00	CNNW	8	CNNW_20171101_030000_CNN_Tonight_With_Don_Lemon/start/3480	due to a low white blood cell count, in people with certain types of cancer (nonmyeloid),. who receive anticancer medicines (chemotherapy) that can cause fever and low. blood cell count. May not reduce the risk of all infections.
2017-11-01 03:58:00	FOXNEWSW	15	FOXNEWSW_20171101_030000_Fox_News__Night/start/3480	TERROR IN NEW YORK. NEW DEVELOPMENTS IN INVESTIGATION IN NYC ATTACK\nSHANNON BREAM
2017-11-01 03:58:00	MSNBCW	25	MSNBCW_20171101_030000_The_11th_Hour_With_Brian_Williams/start/3480	3 EX-TRUMP OFFICIALS CHARGED BY SPECIAL COUNSEL\nTRUCK DRIVER KILLS EIGHT IN NEW YORK TERROR ATTACK
2017-11-01 03:59:00	MSNBCW	21	MSNBCW_20171101_030000_The_11th_Hour_With_Brian_Williams/start/3540	TRUCK DRIVER KILLS EIGHT IN NEW YORK TERROR ATTACK\nNYC HALLOWEEN PARADE GOES ON AS SCHEDULED
2017-11-01 04:00:00	CNNW	20	CNNW_20171101_030000_CNN_Tonight_With_Don_Lemon/start/3600	POLICE: EIGHT DEAD IN \"ACT OF TERROR\" IN NEW YORK CITY\nAnderson Cooper
2017-11-01 04:01:00	BBCNEWS	11	BBCNEWS_20171101_040000_BBC_News/start/60	CBS Exchxswe\nNEW YORK TRUCK ATTACK. CBS: Investigators find note about ISIS in truck
2017-11-01 04:01:00	CNNW	18	CNNW_20171101_040000_Anderson_Cooper_360/start/60	POLICE: EIGHT DEAD IN \"ACT OF TERROR\" IN NEW YORK CITY\nOFFICIALS: 8 DEAD, AT LEAST 11 INJURED IN A'ITACK\nPOLICE: DRIVER STRUCK BICYCLISTS AND. PEDESTRIANS, COLLIDED WITH SCHOOL...
2017-11-01 04:01:00	FOXNEWSW	21	FOXNEWSW_20171101_040000_Tucker_Carlson_Tonight/start/60	OLICE SURROUND CAR IN NEW JERSEY\nOLICE LOOKING FOR TERRORIST'S CAR '\nV SHEPARD SMITH l 'SHEPARD SMITH REPORTING' ANCHOR
2017-11-01 04:02:00	CNNW	33	CNNW_20171101_040000_Anderson_Cooper_360/start/120	POLICE: EIGHT DEAD IN \"ACT OF TERROR\" IN NEW YORK CITY. . . . Mayor Bill de Blasio New York\nOFFICIALS: 8 DEAD, AT LEAST 11 INJURED IN A'ITACK
2017-11-01 04:02:00	FOXNEWSW	28	FOXNEWSW_20171101_040000_Tucker_Carlson_Tonight/start/120	DLICE LOOKING FOR TERRORIST'S CAR\nDLICE SURROUND CAR IN NEW JERSEY
2017-11-01 04:02:00	MSNBCW	13	MSNBCW_20171101_040000_The_Rachel_Maddow_Show/start/120	TRUCK CAREENS DOWN BIKE PATH IN LOWER MANHATTAN
2017-11-01 04:03:00	CNNW	21	CNNW_20171101_040000_Anderson_Cooper_360/start/180	POLICE: EIGHT DEAD IN \"ACT OF TERROR\" IN NEW YORK CITY\nPOLICE: DRIVER STRUCK BICYCLISTS AND. PEDESTRIANS, COLLIDED WITH SCHOOL BUS\nOFFICIALS: 8 DEAD, AT LEAST 11 INJURED IN A'ITACK\nPOLICE:...
2017-11-01 04:03:00	FOXNEWSW	32	FOXNEWSW_20171101_040000_Tucker_Carlson_Tonight/start/180	DLICE SURROUND CAR IN NEW JERSEY I\nOLICE SURROUND CAR IN NEW JERSEY
2017-11-01 04:03:00	MSNBCW	27	MSNBCW_20171101_040000_The_Rachel_Maddow_Show/start/180	8 KILLED, 11 INJURED WHEN TRUCK SLAMS INTO NYC BICYCLISTS\nNBC NEWS: SUSPECT IDENTIFIED AS SAYFULLO HABIBULLAEVIC SAIPOV\nNYPD: SUSPECT IN LOWER MANHATTAN TERROR ATTACK IN CUSTODY
2017-11-01 04:04:00	CNNW	13	CNNW_20171101_040000_Anderson_Cooper_360/start/240	NEW YORK OFFICIAL: SUSPECT HAS FLORIDA I.D.\nPOLICE: DRIVER STRUCK BICYCLISTS AND. PEDESTRIANS, COLLIDED WITH SCHOOL BUS\nPOLICE: OFFICER SHOT SUSPECT IN ABDOMEN\nSOURCES: SUSPECT...
2017-11-01 04:04:00	FOXNEWSW	9	FOXNEWSW_20171101_040000_Tucker_Carlson_Tonight/start/240	SOURCE: TERRORIST IS FROM. UZBEKISTAN AND HAD A GREEN CARD\nTERRORIST DROVE RENTED HOME DEPOT. TRUCK DOWN BUSY NYC BIKE PATH\nDLICE LOOKING FOR TERRORIST'S CAR I n\u2019\nRRORIST MOWS DOWN PEOPLE ON...
2017-11-01 04:04:00	MSNBCW	18	MSNBCW_20171101_040000_The_Rachel_Maddow_Show/start/240	SUSPECT IN CUSTODY AFTER \"ACT OF TERROR\" KILLS 8 IN NYC\nNBC NEWS: SUSPECT IDENTIFIED AS SAYFULLO HABIBULLAEVIC SAIPOV
2017-11-01 04:05:00	BBCNEWS	10	BBCNEWS_20171101_040000_BBC_News/start/300	NEW YORK TRUCK ATTACK. CBS: Investigators find note about ISIS in truck\nNEW YORK TRUCK ATTACK. Eight people killed and at least 12 injured\nNEW YORK TRUCK ATTACK. Vehicle struck pedestrians in Lower Manhattan
2017-11-01 04:05:00	CNNW	32	CNNW_20171101_040000_Anderson_Cooper_360/start/300	SOURCES: SUSPECT FROM UZBEKISTAN, CAME TO US. IN 2O1O\nPOLICE: EIGHT DEAD IN \"ACT OF TERROR\" IN NEW YORK CITY\nPOLICE: SUSPECT IS 29-YR-OLD MAN\nWITNESSES: SUSPECT YELLED \"ALLAHU AKBAR\
2017-11-01 04:05:00	FOXNEWSW	17	FOXNEWSW_20171101_040000_Tucker_Carlson_Tonight/start/300	)LICE: SUSPECT HAD PAINT BALL & PELLET GUNS\nKILLED, AT LEAST 11 HURT IN NYC ATTACK I\nYC MAYOR: THIS WAS ACT OF TERROR I
2017-11-01 04:05:00	MSNBCW	29	MSNBCW_20171101_040000_The_Rachel_Maddow_Show/start/300	SUSPECT IN CUSTODY AFTER \"ACT OF TERROR\" KILLS 8 IN NYC\nWNBC: NOTE FOUND IN TRUCK SAYS. SUSPECT CLAIMS HE DID THIS FOR ISIS\nTRUCK ATTACK IS DEADLIEST NYC TERROR ATTACK SINCE 9/11
2017-11-01 04:06:00	BBCNEWS	12	BBCNEWS_20171101_040000_BBC_News/start/360	NEW YORK TRUCK ATTACK. Suspect was shot by police and is now in custody\nNEW YORK TRUCK ATTACK. 29 year old suspect named as Sayfullo Saipov\nNEW YORK TRUCK ATTACK. First terror related deaths in New Vork...
2017-11-01 04:06:00	CNNW	23	CNNW_20171101_040000_Anderson_Cooper_360/start/360	SOURCE: SUSPECT HAS BEEN LIVING IN NEW JERSEY\nLAW ENFORCEMENT SOURCE: SUSPECT OUT OF SURGERY\nSOURCES: SUSPECT FROM UZBEKISTAN, CAME TO U.S. IN 2O1O
2017-11-01 04:06:00	FOXNEWSW	10	FOXNEWSW_20171101_040000_Tucker_Carlson_Tonight/start/360	)LICE: SUSPECT HAD PAINT BALL & PELLET GUNS\n)INT FBI / NYPD INVESTIGATION OF NYC ATTACK\nDNY: TRUCK WENT AT HIGH SPEED DOWN BIKE PATH I\n{I INVESTIGATING NYC ATTACK AS TERRORISM...
2017-11-01 04:06:00	MSNBCW	18	MSNBCW_20171101_040000_The_Rachel_Maddow_Show/start/360	8 KILLED, 11 INJURED WHEN TRUCK SLAMS |NTO NYC BICYCLISTS\nKRISTEN DAHLGREN |\u201c NEW \u201c5%ng\nGOV. CUOMO: \"NO EVIDENCE TO SUGGEST A WIDER PLOT\"\nTRUCK ATTACK IS DEADLIEST NYC TERROR ATTACK SINCE...
2017-11-01 04:07:00	BBCNEWS	11	BBCNEWS_20171101_040000_BBC_News/start/420	NEW YORK TRUCK ATTACK. Trump: More robust \u201cextreme vetting\" of travellers\nNEW YORK TRUCK ATTACK. CBS: Investigaxors find note about ISIS in truck\nNEW YORK TRUCK ATTACK. Eight people killed and at least 12...
2017-11-01 04:07:00	CNNW	37	CNNW_20171101_040000_Anderson_Cooper_360/start/420	SOURCES: SUSPECT FROM UZBEKISTAN, CAME TO U.S. IN 2O1O\nSOURCE: SUSPECT HAS BEEN LIVING IN NEW JERSEY\nLAW ENFORCEMENT SOURCE: SUSPECT OUT OF SURGERY
2017-11-01 04:07:00	FOXNEWSW	7	FOXNEWSW_20171101_040000_Tucker_Carlson_Tonight/start/420	DURCES: NYC TERRORIST IS SAYFULLO SAIPOV\nOLICE SHOT 29-YEAR-OLD TERRORIST I
2017-11-01 04:07:00	MSNBCW	22	MSNBCW_20171101_040000_The_Rachel_Maddow_Show/start/420	TRUCK DRIVER KILLS EIGHT IN NYC TERROR ATTACK\n8 KILLED, 11 INJURED WHEN TRUCK SLAMS INTO NYC BICYCLISTS\nTRUCK CAREENS DOWN BIKE PATH IN LOWER MANHA'ITAN\nNEW YORK CITY MAYOR: 8 DEAD...
2017-11-01 04:08:00	BBCNEWS	13	BBCNEWS_20171101_040000_BBC_News/start/480	NEW YORK TRUCK ATTACK. 29 year old suspect named as Sayfullo Saipov\nNEW YORK TRUCK ATTACK. First terror related deaths in New Vork since 9/11\nNEW YORK TRUCK ATTACK. Five people from Argentina killed in...
2017-11-01 04:08:00	CNNW	31	CNNW_20171101_040000_Anderson_Cooper_360/start/480	LAW ENFORCEMENT SOURCE: SUSPECT OUT OF SURGERY\nSOURCE: SUSPECT HAS BEEN LIVING IN NEW JERSEY\nSOURCES: SUSPECT FROM UZBEKISTAN, CAME TO U.S. IN 2O1O\nPOLICE: DRIVER STRUCK BICYCLISTS...
2017-11-01 04:08:00	FOXNEWSW	14	FOXNEWSW_20171101_040000_Tucker_Carlson_Tonight/start/480	;. KILLED, AT LEAST 11 HURT IN NYC ATTACK\nKILLED, AT LEAST I T HURT IN NYC ATTACK\n)DAY'S ATTACK NEAR WORLD TRADE CTR MEMORIAL
2017-11-01 04:08:00	MSNBCW	16	MSNBCW_20171101_040000_The_Rachel_Maddow_Show/start/480	TRUCK TRAVELED AT LEAST 1O BLOCKS DOWN BIKE PATH\nNBC NEWS: SUSPECT IDENTIFIED AS SAYFULLO HABIBULLAEVIC SAIPOV\nNYPD: SUSPECT IN LOWER MANHATTAN TERROR ATI'ACK IN CUSTODY\nNEW YORK CITY...
2017-11-01 04:09:00	BBCNEWS	11	BBCNEWS_20171101_040000_BBC_News/start/540	NEW YORK TRUCK ATTACK. CBS: Investigators find note about ISIS in truck\nNEW YORK TRUCK ATTACK. Eight people killed and at least 12 injured\nNEW YORK TRUCK ATTACK. Vehicle struck pedestrians in Lower...
2017-11-01 04:09:00	CNNW	18	CNNW_20171101_040000_Anderson_Cooper_360/start/540	POLICE: DRIVER STRUCK BICYCLISTS AND. PEDESTRIANS, COLLIDED WITH SCHOOL BUS\nPOLICE: PAINTBALL GUN, PELLET GUN FOUND ON SCENE\nWITNESSES: SUSPECT YELLED \"ALLAHU AKBAR\"\nPOLICE: OFFICER SHOT SUSPECT IN ABDOMEN
2017-11-01 04:09:00	FOXNEWSW	12	FOXNEWSW_20171101_040000_Tucker_Carlson_Tonight/start/540	)DAY'S ATTACK NEAR WORLD TRADE CTR MEMORIAL I\nDNY: TRUCK WENT AT HIGH SPEED DOWN BIKE PATH
2017-11-01 04:09:00	MSNBCW	33	MSNBCW_20171101_040000_The_Rachel_Maddow_Show/start/540	8 KILLED, 11 INJURED WHEN TRUCK SLAMS |NTO NYC BICYCLISTS\nNBC NEWS: SUSPECT IN NYC TERROR ATTACK IS FROM UZBEKISTAN
2017-11-01 04:10:00	BBCNEWS	11	BBCNEWS_20171101_040000_BBC_News/start/600	NEW YORK TRUCK ATTACK. First terror related deaths in New Vork since 9/11\nNEW YORK TRUCK ATTACK. . Truck hit cyclists. pedestvians belore mashing into schoo' bus\nNEW YORK TRUCK ATTACK. Five people from...
2017-11-01 04:10:00	CNNW	42	CNNW_20171101_040000_Anderson_Cooper_360/start/600	LAW ENFORCEMENT SOURCE: SUSPECT OUT OF SURGERY\nWITNESSES: SUSPECT YELLED \"ALLAHU AKBAR\
2017-11-01 04:10:00	FOXNEWSW	11	FOXNEWSW_20171101_040000_Tucker_Carlson_Tonight/start/600	)DAY'S ATTACK NEAR WORLD TRADE CTR MEMORIAL\nTIES WORLDWIDE ON ALERT FOR VEHICLE ATTACKS
2017-11-01 04:10:00	MSNBCW	22	MSNBCW_20171101_040000_The_Rachel_Maddow_Show/start/600	TRUCK CAREENS DOWN BIKE PATH IN LOWER MANHATTAN\nTRUCK DRIVER KILLS EIGHT IN NYC TERROR ATTACK\nBILL BRATI'ON | FMR. NYPD POLICE COMMISSIONER\n8 KILLED, 11 INJURED WHEN TRUCK SLAMS INTO...
2017-11-01 04:11:00	BBCNEWS	11	BBCNEWS_20171101_040000_BBC_News/start/660	NEW YORK TRUCK ATTACK. Eight people killed and at least 12 injured\nNEW YORK TRUCK ATTACK. Vehicle struck pedestrians in Lower Manhattan\nNEW YORK TRUCK ATTACK. Suspect was shot by police and is now in...
2017-11-01 04:11:00	FOXNEWSW	10	FOXNEWSW_20171101_040000_Tucker_Carlson_Tonight/start/660	8 KILLED IN NYC TERROR ATTACK\n)LICE: SUSPECT HAD PAINT BALL & PELLET GUNS '
2017-11-01 04:11:00	MSNBCW	15	MSNBCW_20171101_040000_The_Rachel_Maddow_Show/start/660	8 KILLED, 11 INJURED WHEN TRUCK SLAMS |NTO NYC BICYCLISTS\n8 KILLED, 11 INJURED WHEN TRUCK SLAMS INTO NYC BICYCLISTS\nNYPD: SUSPECT IN LOWER MANHATTAN TERROR ATTACK IN CUSTODY\nNYPD: SUSPECT IN...
2017-11-01 04:12:00	BBCNEWS	10	BBCNEWS_20171101_040000_BBC_News/start/720	NEW YORK TRUCK ATTACK. Trump tweet: We must not let ISIS enter our country\nNEW YORK TRUCK ATTACK. Five people from Argentina killed in attack\nNEW YORK TRUCK ATTACK. Trump: More robust \"extreme vetting\" of...
