date_time_(UTC)	channel	duration	https://archive.org/details/	text
2017-11-27 10:26:00	FOXNEWSW	25	FOXNEWSW_20171127_100000_Fox_and_Friends_First/start/1560	TACKLING BUREAUCRACY I\n\"YALE UNIVERSITY\
2017-11-27 10:26:00	MSNBCW	8	MSNBCW_20171127_100000_First_Look/start/1560	COMING UP\nTRUMP\u2019S SUPPORT OF MOORE FRACTURES THE GOP
2017-11-27 10:28:00	BBCNEWS	3	BBCNEWS_20171127_090000_Victoria_Derbyshire/start/5280	CHENNAI 6 FHEED FROM INDIAN JAIL. 6 British men win appeal alter iouv yeais in prison
2017-11-27 10:29:00	BBCNEWS	5	BBCNEWS_20171127_090000_Victoria_Derbyshire/start/5340	d PRINCE HARRY TO MARRY MEGHAN MARKLE. . . . Queen and Duke of Edinburgh 'are dethted tor the coup'e'
2017-11-27 10:29:00	CNNW	6	CNNW_20171127_100000_Early_Start_with_Christine_Romans_and_Dave_Briggs/start/1740	Lb NOVARTIS\nBy prescription only. For adults with active psoriatic arthritis.
2017-11-27 10:30:00	FOXNEWSW	24	FOXNEWSW_20171127_100000_Fox_and_Friends_First/start/1800	BATTLE FOR CONTROL
2017-11-27 10:31:00	CNNW	36	CNNW_20171127_100000_Early_Start_with_Christine_Romans_and_Dave_Briggs/start/1860	MONDAY, NOVEMBER 27, 2O17\nSHOWDOWN AT CONSUMER PROTECTION BUREAU?\nAsk your doctor for more information, or call 1.844.XELJANZ
2017-11-27 10:31:00	FOXNEWSW	18	FOXNEWSW_20171127_100000_Fox_and_Friends_First/start/1860	CFPB OFFICIAL SUES TRUMP ADMIN I\n{UMP'S PICK FOR BOSS CHALLENGED I\nGHT OVER HEAD OF CONSUMER WATCHDOG H\nMICK MU LVANEY. DIRECTOR or THE OFFICE or MANAGEMENT AND BUDGET
2017-11-27 10:31:00	MSNBCW	21	MSNBCW_20171127_100000_First_Look/start/1860	MCCONNELL & SENATE REPUBLICANS AT ODDS. WITH TDUMD OVFD suppopT Fan DOV MOODF\nFRANKEN: DID NOT \"INTENTIONALL \" VIOLATE WOMEN
2017-11-27 10:32:00	BBCNEWS	17	BBCNEWS_20171127_090000_Victoria_Derbyshire/start/5520	PRINCE HARRY TO MARRY MEGHAN MARKLE. Coup'e to marry in Spring 2O18
2017-11-27 10:32:00	CNNW	47	CNNW_20171127_100000_Early_Start_with_Christine_Romans_and_Dave_Briggs/start/1920	SHOWDOWN OVER CONSUMER FINANCIAL WATCHDOG AGENCY. . Obama appointee's successor sues over Trump pick to head CFPB\nSHOWDOWN OVER CONSUMER FINANCIAL WATCHDOG AGENCY. . Mick Mulvanev Director, Office of Management and Budget
2017-11-27 10:32:00	FOXNEWSW	41	FOXNEWSW_20171127_100000_Fox_and_Friends_First/start/1920	CFPB OFFICIAL SUES TRUMP ADMIN I\nCRUNCH TIME FOR TAX REFORM I
2017-11-27 10:32:00	MSNBCW	29	MSNBCW_20171127_100000_First_Look/start/1920	YESTERDAY/\"MEET THE PRESS\"\nFORECASTING THE VOTE IN ALABAMA
2017-11-27 10:33:00	FOXNEWSW	40	FOXNEWSW_20171127_100000_Fox_and_Friends_First/start/1980	CRUNCH TIME FOR TAX REFORM\nIES: TRUMP TO MEET W/ CONGRESS ON TAX REFORM I\nCRUNCH TIME FOR TAX REFORM I
2017-11-27 10:33:00	MSNBCW	56	MSNBCW_20171127_100000_First_Look/start/1980	REPUBLICAN VOTERS IN ALABAMA DIVIDED ON MOORE
2017-11-27 10:34:00	CNNW	40	CNNW_20171127_100000_Early_Start_with_Christine_Romans_and_Dave_Briggs/start/2040	SENATE TAX BILL FACES TIGHT VOTE\nSHOWDOWN OVER CONSUMER FINANCIAL WATCHDOG AGENCY. . Obama appointee's successor sues over Trump pick to head CFPB
2017-11-27 10:34:00	FOXNEWSW	27	FOXNEWSW_20171127_100000_Fox_and_Friends_First/start/2040	IES: TRUMP TO MEET W/ CONGRESS ON TAX REFORM\nDCHA: WE WON'T SEE SWEEPING REFORMS\nJRVEY: BERNIE SANDERS IS DEMS #1 2O2O PICK I
2017-11-27 10:34:00	MSNBCW	35	MSNBCW_20171127_100000_First_Look/start/2040	REPUBLICAN VOTERS IN ALABAMA DIVIDED ON MOORE\nTRUMP TWEETS ABOUT ALABAMA SENATE RACE
2017-11-27 10:35:00	CNNW	44	CNNW_20171127_100000_Early_Start_with_Christine_Romans_and_Dave_Briggs/start/2100	SENATE TAX BILL FACES TIGHT VOTE\nTAXES TOP THIS WEEK'S WASHINGTON AGENDA. . As White House faces showdown over federal consumer watchdog
2017-11-27 10:35:00	FOXNEWSW	33	FOXNEWSW_20171127_100000_Fox_and_Friends_First/start/2100	DEMS 'FEEL THE BERN' FOR 2O2O I\nDCHA: BERNIE & TRUMP HAD SIMILAR APPEAL I\nJRVEY: BERNIE SANDERS IS DEMS #1 2O2O PICK I
2017-11-27 10:35:00	MSNBCW	35	MSNBCW_20171127_100000_First_Look/start/2100	TRUMP TWEETS ABOUT ALABAMA SENATE RACE\nAP: FBI FAILED TO NOTIFY U.S. OFFICIALS OF. RUSSIAN ATI'FMDTS To HACK DDIVATF FMAII s
2017-11-27 10:36:00	BBCNEWS	13	BBCNEWS_20171127_090000_Victoria_Derbyshire/start/5760	PRINCE HARRY TO MARRY MEGHAN MAR\u2019K\u2019LE. \u2019 Theresa May: I after my very warmest congvamlations
2017-11-27 10:36:00	CNNW	55	CNNW_20171127_100000_Early_Start_with_Christine_Romans_and_Dave_Briggs/start/2160	SENATE TAX BILL FACES TIGHT VOTE\nSENATE TAX BILL FACES TIGHT VOTE. . . . ' Wemann Commentar Writer Washin-ton Examiner
2017-11-27 10:36:00	FOXNEWSW	40	FOXNEWSW_20171127_100000_Fox_and_Friends_First/start/2160	DEMS 'FEEL THE BERN' FOR 2O2O I\nIRK: FAR LEFT IS BAD FOR THE DEM PARTY I
2017-11-27 10:36:00	MSNBCW	15	MSNBCW_20171127_100000_First_Look/start/2160	AP: FBI FAILED TO NOTIFY U.S. OFFICIALS OF. RUSSIAN ATI'FMDTS To HACK DDIVATF FMAII s\nJARED KUSHNER SEES SMALLER ROLE IN WHITE HOUSE\nGAUGING THE INFLUENCE OF IVANKA TRUMP & JARED KUSHNER
2017-11-27 10:37:00	CNNW	50	CNNW_20171127_100000_Early_Start_with_Christine_Romans_and_Dave_Briggs/start/2220	SENATE VOTE ON TAX REFORM EXPECTED THIS WEEK. . Trump headed to Capitol Hill to meet with Senate Republicans\nSENATE VOTE ON TAX REFORM EXPECTED THIS WEEK. . Philip Weqmann Commentary Writer, Washington Examiner
2017-11-27 10:37:00	FOXNEWSW	18	FOXNEWSW_20171127_100000_Fox_and_Friends_First/start/2220	MYSTERY DEEPENS. 'EENAGER SAYS HE IS NOT LINKED TO GRANDMOTHER'S DEATH\nDEMS 'FEEL THE BERN' FOR 2O2O I
2017-11-27 10:37:00	MSNBCW	39	MSNBCW_20171127_100000_First_Look/start/2220	GAUGING THE INFLUENCE OF IVANKA TRUMP & JARED KUSHNER
2017-11-27 10:38:00	CNNW	62	CNNW_20171127_100000_Early_Start_with_Christine_Romans_and_Dave_Briggs/start/2280	SHOWDOWN OVER CONSUMER FINANCIAL WATCHDOG AGENCY. . Obama appointee's successor sues over Trump pick to head CFPB
2017-11-27 10:38:00	FOXNEWSW	24	FOXNEWSW_20171127_100000_Fox_and_Friends_First/start/2280	OVERSEAS ARREST I. TX MAN DETAINED FORFILA-A-HIJG n31 ABU DHABI AIRPORT\n'LIGHTHEADED & SICK' I. UNITED AIRLINES FLIGHT MAKES EMERGENCY LANDING
2017-11-27 10:38:00	MSNBCW	34	MSNBCW_20171127_100000_First_Look/start/2280	POWER STRUGGLE AT CONSUMER FINANCIAL PROTECTION BUREAU\nASSESSING WHETHER IVANKA TRUMP & JARED KUSHNER. Am: MODFDATING FOPCFS WITHIN THF WHITF HOUSF
2017-11-27 10:39:00	CNNW	37	CNNW_20171127_100000_Early_Start_with_Christine_Romans_and_Dave_Briggs/start/2340	CONYERS STEPS DOWN FROM JUDICIARY COMMITTEE POST. . Pelosi: \"Convers is an icon...he's done a great deal to protect women\"\nSHOWDOWN OVER CONSUMER FINANCIAL WATCHDOG AGENCY. . Obama appointee's successor sues over Trump pick to head CFPB\nCONYERS STEPS DOWN...
2017-11-27 10:39:00	MSNBCW	37	MSNBCW_20171127_100000_First_Look/start/2340	POWER STRUGGLE AT CONSUMER FINANCIAL PROTECTION BUREAU\nBLACK FRIDAY SALES CLIMB TO RECORD HIGH
2017-11-27 10:40:00	FOXNEWSW	10	FOXNEWSW_20171127_100000_Fox_and_Friends_First/start/2400	RAMTRUCKSJDOM
2017-11-27 10:40:00	MSNBCW	62	MSNBCW_20171127_100000_First_Look/start/2400	BLACK FRIDAY SALES CLIMB TO RECORD HIGH
2017-11-27 10:41:00	CNNW	26	CNNW_20171127_100000_Early_Start_with_Christine_Romans_and_Dave_Briggs/start/2460	SEN. FRANKEN: \"I'M EMBARRASSED AND ASHAMED\". . Minnesota Democrat plans return to Senate this morning\nCONYERS STEPS DOWN FROM JUDICIARY COMMITTEE POST. . Pelosi: \"Convers is an icon...he's done a great deal to protect women\"\nSEN....
2017-11-27 10:41:00	MSNBCW	36	MSNBCW_20171127_100000_First_Look/start/2460	BLACK FRIDAY SALES CLIMB TO RECORD HIGH\nBLACK FRIDAY SALES SURGE TO NEW HIGHS AHEAD OF CYBER MONDAY\nRETAILERS RAKE IN RECORD $7.9 BILLION IN HOLIDAY SEASON SHOPPING KICK...
2017-11-27 10:42:00	CNNW	44	CNNW_20171127_100000_Early_Start_with_Christine_Romans_and_Dave_Briggs/start/2520	PRINCE HARRY ANNOUNCES HIS ENGAGEMENT. . Set to wed American actress Meghan Markle in June 2O18\nSEN. FRANKEN: \"I'M EMBARRASSED AND ASHAMED\". . . . Minnesota Democrat plans return to Senate this morning
2017-11-27 10:42:00	MSNBCW	11	MSNBCW_20171127_100000_First_Look/start/2520	VIDEK l'lUlVlJI-H IAFEB I EU IU DEI I'\\ IVIVV DALI) KILUKIJ\nbIDEK l'lUlVUI-H IAFEB I EU IU DEI I'\\ IVIVV DALI) KILUKIJ
2017-11-27 10:43:00	FOXNEWSW	27	FOXNEWSW_20171127_100000_Fox_and_Friends_First/start/2580	HELPING HAND. CA CHURCH PRESSURED TO STOP_ FEEDING HOMELESS\nMORRISSEY. DER SPIEGEL\nASSASSINATION FANTASY. MORRISSEY: I'D KILL TRUMP r93 THE_ 'SAFETY OF HUMANITY'
2017-11-27 10:43:00	MSNBCW	9	MSNBCW_20171127_100000_First_Look/start/2580	PUBLISHER MEREDITH BUYS TIME INC. AND ITS DEBT FOR $2.8 BILLION
2017-11-27 10:44:00	BBCNEWS	16	BBCNEWS_20171127_090000_Victoria_Derbyshire/start/6240	PRINCE HARRY TO MARRY MEGHAN MARKLE. Couple to marry in Spring 2O18 alley engagement in London\nPRINCE\ufb01ARRY TO MARRY MEGHAN MARKLE. Couple to mavry in Spring 2O18 alter engagement in London
2017-11-27 10:44:00	FOXNEWSW	30	FOXNEWSW_20171127_100000_Fox_and_Friends_First/start/2640	Y COLLEGE WAGES WAR WITH THE PENTAGON\n.RT' BY TERRORISTS ON DISPLAY AT NYC COLLEGE\nHELPING HAND. CA CHURCH PRESSURED TO 51O:: FEEDING HOMELESS
2017-11-27 10:44:00	MSNBCW	8	MSNBCW_20171127_100000_First_Look/start/2640	I\" COMING up I
2017-11-27 10:45:00	BBCNEWS	21	BBCNEWS_20171127_090000_Victoria_Derbyshire/start/6300	PRINCEiHARRY TO MARRY MEGHAN MARKLE. Couple to many in Spring 2O18 after engagement in London\n' PRINCE HARRY TO MKRTIY MEGHAN MARKLE. Couple to marry in Spring 2O18 alley engagement in London\nn PRINCE HARRY TO MARRY MEGHAN...
2017-11-27 10:45:00	FOXNEWSW	23	FOXNEWSW_20171127_100000_Fox_and_Friends_First/start/2700	. .RT' BY TERRORISTS ON DISPLAY AT NYC COLLEGE\n)HN JAY STUDENTS, FACULTY WERE 9/ I I VICTIMS\nDRELLI: I AM APPALLED BY GITMO ART EXHIBIT
2017-11-27 10:46:00	FOXNEWSW	36	FOXNEWSW_20171127_100000_Fox_and_Friends_First/start/2760	DLLEGE TRYING TO SELL 'ART' BY TERRORISTS\n)HN JAY STUDENTS, FACULTY WERE 9/ I 1 VICTIMS
2017-11-27 10:46:00	MSNBCW	7	MSNBCW_20171127_100000_First_Look/start/2760	h , Severq stomac'h plain mat willupot go away and may Vi\nVictoza\u00ae outperfoymed Januvia:\u00ae when both wer_e added to metfqmin.\nh , Tel! your doctor if yqu are prlegnaljg, plgn
2017-11-27 10:47:00	MSNBCW	32	MSNBCW_20171127_100000_First_Look/start/2820	PRINCE HARRY TO WED MEGHAN MARKLE IN SPRING\nvlckoxaxom \ufb02,
2017-11-27 10:48:00	FOXNEWSW	7	FOXNEWSW_20171127_100000_Fox_and_Friends_First/start/2880	INSIDE CYBER MONDAY
2017-11-27 10:49:00	CNNW	33	CNNW_20171127_100000_Early_Start_with_Christine_Romans_and_Dave_Briggs/start/2940	CYBER MONDAY COULD HIT SALES RECORD. . Americans spent nearly $8 billion online so far this year\nChristine Romans. . @ChristineRomans
2017-11-27 10:49:00	FOXNEWSW	6	FOXNEWSW_20171127_100000_Fox_and_Friends_First/start/2940	7 - EVERY MORNING. FOX&frlends at 6am ET
2017-11-27 10:50:00	CNNW	22	CNNW_20171127_100000_Early_Start_with_Christine_Romans_and_Dave_Briggs/start/3000	IT'S A NEW DAY\nCYBER MONDAY COULD HIT SALES RECORD. . Americans spent nearly $8 billion online so far this year
2017-11-27 10:51:00	CNNW	51	CNNW_20171127_100000_Early_Start_with_Christine_Romans_and_Dave_Briggs/start/3060	IT'S A NEW DAY\nVIRGINIA MOM FACES FELONY CHARGE. . For putting audio recorder in daughter's backpack to catch bullying
2017-11-27 10:51:00	MSNBCW	9	MSNBCW_20171127_100000_First_Look/start/3060	COMING UP
2017-11-27 10:52:00	FOXNEWSW	31	FOXNEWSW_20171127_100000_Fox_and_Friends_First/start/3120	KAYLA MAMELAK
2017-11-27 10:53:00	CNNW	9	CNNW_20171127_100000_Early_Start_with_Christine_Romans_and_Dave_Briggs/start/3180	MACY'S BLACK FRIDAY GLITCH\nVIRGINIA MOM FACES FELONY CHARGE. . For putting audio recorder in daughter's backpack to catch bullying
2017-11-27 10:53:00	FOXNEWSW	23	FOXNEWSW_20171127_100000_Fox_and_Friends_First/start/3180	CYBER MONDAY MAYHEM I\n5.6 BILLION EXPECTED |N ONLINE SALES TODAY I\nKAYLA MAMELAK\nAJOR RETAILERS OFFERING CYBER MONDAY DEALS I
2017-11-27 10:54:00	CNNW	5	CNNW_20171127_100000_Early_Start_with_Christine_Romans_and_Dave_Briggs/start/3240	ENTRESTO is a prescription medicine for adults with\nHeart Failure symptoms increase the risk\nENTRESTO is used with other Heart Failure medicines
2017-11-27 10:54:00	FOXNEWSW	30	FOXNEWSW_20171127_100000_Fox_and_Friends_First/start/3240	BACK IN BUSINESS I. \"HOUSE or CARDS\" 19 sTfI-u PR_ODUCTION DEC. 8TH\n\"I'LL NEVER LET GO\" I. 'TITANIC' DIRECTQR RFXEALS_ WHY JACK DIED\nAJOR RETAILERS OFFERING CYBER MONDAY DEALS I
2017-11-27 10:54:00	MSNBCW	14	MSNBCW_20171127_100000_First_Look/start/3240	REPORTS: RUSSIAN AIRSTRIKES IN SYRIA KILL AT LEAST 53 CIVILIANS
2017-11-27 10:55:00	CNNW	14	CNNW_20171127_100000_Early_Start_with_Christine_Romans_and_Dave_Briggs/start/3300	GoDaddy.com
2017-11-27 10:55:00	FOXNEWSW	12	FOXNEWSW_20171127_100000_Fox_and_Friends_First/start/3300	WILD JOURNEY\n\"I'LL NEVER LET GO\" I. 'TITANIC' DIRECTQR RFXEALS_ WHY JACK DIED
2017-11-27 10:55:00	MSNBCW	20	MSNBCW_20171127_100000_First_Look/start/3300	COMING UP\nTRUMP TELLS ERDOGAN U.S. WILL NO LONGER ARM SYRIAN KURDISH FIGHTERS
2017-11-27 10:57:00	CNNW	29	CNNW_20171127_100000_Early_Start_with_Christine_Romans_and_Dave_Briggs/start/3420	THOUSANDS EVACUATED AS BALI VOLCANO ERUPTS. . Resort island's main airport closed, stranding 59,OOO passengers\nS&P 5OO CLOSES ABOVE 26OO\nDave Briggs. . @davebriggstv
2017-11-27 10:58:00	CNNW	40	CNNW_20171127_100000_Early_Start_with_Christine_Romans_and_Dave_Briggs/start/3480	MACY'S BLACK FRIDAY GLITCH\nTIME INC. SOLD IN KOCH-BACKED DEAL. . Media company Meredith bought Time for $2.88
2017-11-27 10:58:00	MSNBCW	15	MSNBCW_20171127_100000_First_Look/start/3480	ROY MOORE SET TO ATTEND RALLY IN HENAGAR, AL TODAY
2017-11-27 10:59:00	CNNW	25	CNNW_20171127_100000_Early_Start_with_Christine_Romans_and_Dave_Briggs/start/3540	TIME INC. SOLD IN KOCH-BACKED DEAL. . Media company Meredith bought Time for $2.88
2017-11-27 10:59:00	MSNBCW	17	MSNBCW_20171127_100000_First_Look/start/3540	TRUMP TO MEET WITH SENATE REPUBLICANS AT WHITE HOUSE\nCAPITOL HILL CHRISTMAS TREE ARRIVES IN WASHINGTON, DC TODAY\nROY MOORE SET TO ATTEND RALLY IN HENAGAR, AL TODAY
2017-11-27 11:00:00	BBCNEWS	42	BBCNEWS_20171127_090000_Victoria_Derbyshire/start/7200	PRINCE HARRY ENGAGEMENT
2017-11-27 11:00:00	FOXNEWSW	39	FOXNEWSW_20171127_100000_Fox_and_Friends_First/start/3600	November 27, 2O17\nany 915-51:th I:I DC'I'
2017-11-27 11:01:00	FOXNEWSW	26	FOXNEWSW_20171127_110000_FOX__Friends/start/60	November 27, 2O17
2017-11-27 11:02:00	CNNW	11	CNNW_20171127_105900_New_Day/start/180	Jessica Schneider CJ\\N Justice Correspondent\nLAWSUII UHALLtNUt5 IHUMP'S PM IU LtAU UUNSUMtH WAIUI'IUUU AUtNUY. . TODAY BOSTON \u00a3 46\u00b0 NEWYORK ( 53\u00b0 PHILADELPHIA
2017-11-27 11:02:00	FOXNEWSW	12	FOXNEWSW_20171127_110000_FOX__Friends/start/120	any - Manda\nSTEVE AINSLEY BRIAN. DOOCY EARHARDT KILMEADE
2017-11-27 11:03:00	FOXNEWSW	18	FOXNEWSW_20171127_110000_FOX__Friends/start/180	WSUIT CHALLENGING TRUMP' S PICK FOR CFPB\nME FOR CONTROL OVER FED CONSUMER WATCHDOG\nCFPB OFFICIAL SUES TRUMP ADMIN\nGRIFF JENKINS
2017-11-27 11:04:00	FOXNEWSW	41	FOXNEWSW_20171127_110000_FOX__Friends/start/240	3HT OVER HEAD OF CONSUMER WATCHDOG AGENCY\nWSUIT CHALLENGING TRUMP'S PICK FOR CFPB I
2017-11-27 11:04:00	MSNBCW	25	MSNBCW_20171127_110000_Morning_Joe/start/240	FLYNN SPLITS FROM TRUMP TEAM ON LEGAL AGREEMENT
2017-11-27 11:05:00	BBCNEWS	4	BBCNEWS_20171127_110000_BBC_Newsroom_Live/start/300	NICHOLAS WITCHELL. Royal Correspondent
2017-11-27 11:05:00	CNNW	7	CNNW_20171127_105900_New_Day/start/360	Jessica Schneider CJ\\N Justice Correspondent
2017-11-27 11:05:00	FOXNEWSW	57	FOXNEWSW_20171127_110000_FOX__Friends/start/300	3HT OVER HEAD OF CONSUMER WATCHDOG AGENCY
2017-11-27 11:06:00	BBCNEWS	8	BBCNEWS_20171127_110000_BBC_Newsroom_Live/start/360	PRINCE HARRY TO MARRY MEGHAN MARKLE. The wedding will take place in Spring 2O18
2017-11-27 11:06:00	CNNW	7	CNNW_20171127_105900_New_Day/start/420	I'HANKtNI \"|:M|5I-\\HHA55I:U AND ASHAMtU\" UVtH UHUPINU ALLtUAI IUNS. . TODAY ATLANTA ( 62\u00b0 CHARLOTTE ( 64\u00b0 WASHINGTON\nI'HANKtNI \"|:M|5I-\\HHA55I:U AND A\ufb01l'IAMtU\" UVtH UHUPINU ALLtUAI IUNS. . RIGHT NOW ATLANTA ( 39\u00b0 CHARLO1'I'E( 31\u00b0 WASHINGTON
2017-11-27 11:06:00	FOXNEWSW	30	FOXNEWSW_20171127_110000_FOX__Friends/start/360	ONGRESS RETURNS TO WORK TODAY <\nTILE FOR CONTROL OVER FED CONSUMER WATCHDOG'
2017-11-27 11:06:00	MSNBCW	29	MSNBCW_20171127_110000_Morning_Joe/start/360	MICHAEL FLYNN'S LAWYER SIGNALS BREAK FROM TRUMP\nFLYNN SPLITS FROM TRUMP TEAM ON LEGAL AGREEMENT
2017-11-27 11:07:00	FOXNEWSW	22	FOXNEWSW_20171127_110000_FOX__Friends/start/420	{UMP LUNCHES W/ SENATE TODAY, TUESDAY i\nSHUTDOWN SHOWDOWN\nEMS WANT DACA DEAL IN SPENDING TALKS '
2017-11-27 11:08:00	BBCNEWS	10	BBCNEWS_20171127_110000_BBC_Newsroom_Live/start/480	PRINCE HARRY TO MARRY MEGHAN MARKLE (-9 .4. Kensington Palace: Couple will give TV interview tonight \u201c ' J
2017-11-27 11:08:00	CNNW	8	CNNW_20171127_105900_New_Day/start/540	John Avlon Editor\u2014 In\u2014 \u2014Chief The Daily Beast
2017-11-27 11:08:00	FOXNEWSW	62	FOXNEWSW_20171127_110000_FOX__Friends/start/480	EMS WANT DACA DEAL IN SPENDING TALKS
2017-11-27 11:08:00	MSNBCW	62	MSNBCW_20171127_110000_Morning_Joe/start/480	FLYNN SPLITS FROM TRUMP TEAM ON LEGAL AGREEMENT
2017-11-27 11:09:00	CNNW	8	CNNW_20171127_105900_New_Day/start/600	SHUWUUWN UVtH IUP PUSI AI NAIIUN'S IUP UUNSUMtH HtUULAIUH. . TODAY CHICAGO ' 54\u00b0 DETROIT ' 43\u00b0 HOUSTON\nSHUWUUWN UVtH IUP PUSI AI NAIIUN'S IUP UUNSUMtH HtUULAIUH. . RIGHT NOW MIAMI ( 66\u00b0 ORLANDO ( 57\u00b0 TAMPA\nSHUWUUWN UVtH IUP PUSI AI...
2017-11-27 11:09:00	MSNBCW	56	MSNBCW_20171127_110000_Morning_Joe/start/540	MICHAEL FLYNN'S LAWYER SIGNALS BREAK FROM TRUMP\nJOHN HEILEMANN ' :x'mgNNAIBEFFAIPS ANAI YST
2017-11-27 11:10:00	BBCNEWS	4	BBCNEWS_20171127_110000_BBC_Newsroom_Live/start/600	PRINCE HARRY To MARHY MEGHAN MARKLE (5. The wedding will take place in Spring 2O18 \" \u2019 J. . A
2017-11-27 11:10:00	CNNW	8	CNNW_20171127_105900_New_Day/start/660	SHUWUUWN UVtH IUP PUSI AI NAIIUN'S IUP UUNSUMtH HtUULAIUH. . RIGHT NOW MIAMI . 66\u00b0 ORLANDO I 51\u00b0 TAMPA\nDavid Gregory CN\\I Political Analyst\nSHUWUUWN UVtH IUP PUSI AI NAIIUN'5 IUP UUNSUMtH HEHULAIUH. . RIGHT NOW BOSTON L 35\u00b0 NEW YORK -...
2017-11-27 11:10:00	FOXNEWSW	13	FOXNEWSW_20171127_110000_FOX__Friends/start/600	RANDON: WOULDN'T BE SMOOTHER W/ HRC\nRANDON: WOULDN'T BE SMOOTHER W/ HRC '\n{INCE HARRY ENGAGED TO MEGHAN MARKLE
2017-11-27 11:10:00	MSNBCW	62	MSNBCW_20171127_110000_Morning_Joe/start/600	MICHAEL FLYNN'S LAWYER SIGNALS BREAK FROM TRUMP
2017-11-27 11:11:00	CNNW	7	CNNW_20171127_105900_New_Day/start/720	SHUWUUWN UVtH IUP PUSI AI NAIIUN'S IUP UUNSUMtH HtUULAIUH. . RIGHT NOW DALLAS ' ,56\u00b0 LOS ANGELES - 6O\u00b0 PHOENIX\nSHUWUUWN UVtH IUP PUSI AI NAIIUN'S IUP UUNSUMtH HtUULAIUH. . RIGHT NOW MIAMI . 66\u00b0 ORLANDO . 57\u00b0 TAMPA
2017-11-27 11:11:00	FOXNEWSW	22	FOXNEWSW_20171127_110000_FOX__Friends/start/660	WMINENT' RISK OF BALI VOLCANO ERUPTION\n{INCE HARRY ENGAGED TO MEGHAN MARKLE\nPELOSI CALLS CONYERS AN 'ICON' i\nNANCY PELOSI D-CA). HOUSE MINORITY g ADER
2017-11-27 11:12:00	FOXNEWSW	21	FOXNEWSW_20171127_110000_FOX__Friends/start/720	EN. FRANKEN 'EMBARRASSED & ASHAMED' i\nPELOSI CALLS CONYERS AN 'ICON' 'I
2017-11-27 11:12:00	MSNBCW	11	MSNBCW_20171127_110000_Morning_Joe/start/720	DI IMDC CVf'nnLlA lelf' PnlenIDAf'V \\AIEDCITE
2017-11-27 11:13:00	BBCNEWS	10	BBCNEWS_20171127_110000_BBC_Newsroom_Live/start/780	PRINCE HARRY TO MARRV MEGHAN MARKLE. . (5 A. Prince Harry and Meghan Markle dating since 2O16 \" \u2019 J\nPRINCE HARRY TO MARRV MEGHAN MARKLE. . , ,4. The couple will live at Kensington Palace \" \u2019 5
2017-11-27 11:13:00	CNNW	11	CNNW_20171127_105900_New_Day/start/840	John Avlon Editor\u2014in\u2014Chief, The Daily Beast
2017-11-27 11:13:00	FOXNEWSW	20	FOXNEWSW_20171127_110000_FOX__Friends/start/780	WHAT DO YOU THINK. FRIENDS@FOXNEWS.COM
2017-11-27 11:13:00	MSNBCW	10	MSNBCW_20171127_110000_Morning_Joe/start/780	DI IMDC CVPnnLJA kITIP FHKICDIDAI'V \\AIEDCITE\nDI IMDC CVPHDLI A [\\ITII' PnlenIDA f'V \\AIEDCITE
2017-11-27 11:14:00	BBCNEWS	11	BBCNEWS_20171127_110000_BBC_Newsroom_Live/start/840	PRINCE HARRY To MAHRY MEGHAN MARKLE. Prince Harry: 'Delighted to announce' engagement\nPRINCE HARRY To MARRY MEGHAN MARKLE. Couple first seen holding hands at Invictus Games\nPRINCE HARRY To MARHV MEGHAN MARKLE. The...
2017-11-27 11:14:00	MSNBCW	51	MSNBCW_20171127_110000_Morning_Joe/start/840	PRESIDENT TRUMP ATI'ACKS FREE PRESS
2017-11-27 11:15:00	CNNW	8	CNNW_20171127_105900_New_Day/start/960	UUNUHESS UNUtH SUHU | IN UVtH StXUAL IMPHUPHItI Y. . TODAY CHICAGO \u2019 54\u00b0 DETROIT ' 43\u00b0 HOUSTON\nUUNUHESS UNUtH SUHU | IN UVtH 5|:XUAL IMPHUPHItI Y. . RIGHT NOW BOSTON L 35\u00b0 NEWYORK ( 39\u00b0 PHILADELPHIA\nRep. Kathleen Rice (D) New...
2017-11-27 11:15:00	MSNBCW	57	MSNBCW_20171127_110000_Morning_Joe/start/900	PRESIDENT TRUMP ATI'ACKS FREE PRESS\nFMR. WH PRESS SECRETARY. JOSH EARNEST Tn DPFSIDFNT DRAMA
2017-11-27 11:16:00	BBCNEWS	5	BBCNEWS_20171127_110000_BBC_Newsroom_Live/start/960	PRINCE HARRY TO MARHY MEGHAN MARKLE. The wedding will take place in Spring 2O18
2017-11-27 11:16:00	CNNW	10	CNNW_20171127_105900_New_Day/start/1020	David Gregory CJ\\N Political Analyst\nUUNUHESS UNUtH SUHU | IN UVtH StXUAL IMPHUPHItI Y. . TODAY MIAMI \u2019 8O\" ORLANDO ' 77\u00b0 TAMPA
2017-11-27 11:16:00	MSNBCW	62	MSNBCW_20171127_110000_Morning_Joe/start/960	PRESIDENT TRUMP ATI'ACKS FREE PRESS
2017-11-27 11:17:00	CNNW	6	CNNW_20171127_105900_New_Day/start/1080	David Gregory CJ\\I\\J Political Analyst\nMax Foster On Twitter: @MaxFosterCNN
2017-11-27 11:17:00	FOXNEWSW	11	FOXNEWSW_20171127_110000_FOX__Friends/start/1020	NEW TERROR THREATS
